engine_hp,engine_cylinders,highway_mpg,city_mpg,popularity,log_price,age,number_of_doors_2,number_of_doors_3,number_of_doors_4,transmission_type_manual,transmission_type_automatic,make_chevrolet,make_ford,make_volkswagen,make_toyota,make_dodge,make_nissan
301.0,8.0,18,15,454,10.845075592184445,0,0,0,1,0,1,0,0,0,0,0,0
301.0,8.0,18,15,454,11.050588372585487,0,0,0,1,0,1,0,0,0,0,0,0
263.0,8.0,18,14,454,10.750128054053182,10,0,0,1,0,1,0,0,0,0,0,0
263.0,8.0,18,14,454,10.764603783665628,9,0,0,1,0,1,0,0,0,0,0,0
263.0,8.0,18,14,454,10.770924118192763,8,0,0,1,0,1,0,0,0,0,0,0
242.0,5.0,18,13,130,10.578750763997512,9,0,0,1,1,0,0,0,0,0,0,0
242.0,5.0,18,13,130,10.34161344288384,9,0,0,1,1,0,0,0,0,0,0,0
300.0,8.0,16,13,130,10.585599063475808,9,0,0,1,0,1,0,0,0,0,0,0
242.0,5.0,18,14,130,10.416041681575788,8,0,0,1,1,0,0,0,0,0,0,0
242.0,5.0,18,14,130,10.671997275090702,8,0,0,1,0,1,0,0,0,0,0,0
300.0,8.0,16,13,130,10.638400282328542,8,0,0,1,0,1,0,0,0,0,0,0
300.0,8.0,16,13,130,10.638400282328542,7,0,0,1,0,1,0,0,0,0,0,0
239.0,5.0,18,14,130,10.416041681575788,7,0,0,1,1,0,0,0,0,0,0,0
239.0,5.0,18,14,130,10.554926929696283,7,0,0,1,0,1,0,0,0,0,0,0
239.0,5.0,18,14,130,10.490190296875209,7,0,0,1,1,0,0,0,0,0,0,0
239.0,5.0,18,14,130,10.333677793031093,8,0,0,1,1,0,0,0,0,0,0,0
300.0,8.0,16,13,130,10.491718563146513,8,0,0,1,0,1,0,0,0,0,0,0
300.0,8.0,16,13,130,10.57658507529037,7,0,0,1,0,1,0,0,0,0,0,0
239.0,5.0,18,14,130,10.33902912822676,7,0,0,1,1,0,0,0,0,0,0,0
239.0,5.0,18,14,130,10.501114531238661,7,0,0,1,0,1,0,0,0,0,0,0
300.0,8.0,16,13,130,10.482373613207029,7,0,0,1,0,1,0,0,0,0,0,0
239.0,5.0,18,14,130,10.418882720016489,7,0,0,1,1,0,0,0,0,0,0,0
155.0,4.0,30,22,1385,9.938902957757083,8,0,0,1,0,1,1,0,0,0,0,0
260.0,4.0,29,21,1385,10.132056360495403,8,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.837401167408268,8,0,0,1,1,0,1,0,0,0,0,0
260.0,4.0,29,21,1385,10.11924388541632,8,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.853824507517027,8,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,30,22,1385,9.953752818683679,8,0,0,1,0,1,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.905036352525979,7,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.837401167408268,7,0,0,1,1,0,1,0,0,0,0,0
260.0,4.0,29,21,1385,10.175649813329873,7,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.889439336810069,7,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.853824507517027,7,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.837401167408268,6,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.853824507517027,6,0,0,1,1,0,1,0,0,0,0,0
155.0,4.0,32,22,1385,9.889439336810069,6,0,0,1,1,0,1,0,0,0,0,0
280.0,6.0,28,27,2031,10.764286715905591,3,0,0,1,0,1,0,0,0,1,0,0
280.0,6.0,28,27,2031,10.815589523788828,3,0,0,1,0,1,0,0,0,1,0,0
280.0,6.0,28,27,2031,10.775847295304315,2,0,0,1,0,1,0,0,0,1,0,0
280.0,6.0,28,27,2031,10.826575133410556,2,0,0,1,0,1,0,0,0,1,0,0
280.0,6.0,28,27,2031,10.82945134910597,1,0,0,1,0,1,0,0,0,1,0,0
280.0,6.0,28,27,2031,10.776265172078537,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.455963627557306,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.344030187256989,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.69514433474214,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.546682644153423,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.637080656910605,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.661509135319276,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.389948759849503,2,0,0,1,0,1,0,0,0,1,0,0
185.0,4.0,25,20,2031,10.301122081529105,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.413042369168673,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.507557587511348,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.601398368945096,2,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.445695557530787,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.565556777525211,1,0,0,1,0,1,0,0,0,1,0,0
185.0,4.0,25,20,2031,10.32518683708304,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.654337443224362,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.714217748749789,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.418584043152764,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.681228606945007,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.373991056823515,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.619276463576899,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,24,18,2031,10.487266196040709,1,0,0,1,0,1,0,0,0,1,0,0
270.0,6.0,25,19,2031,10.527177468080852,1,0,0,1,0,1,0,0,0,1,0,0
93.0,4.0,31,22,535,7.601402334583733,27,0,0,1,1,0,0,0,0,0,0,0
141.0,4.0,35,28,2202,10.001793241320252,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,32,27,2202,10.059037253277094,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,35,28,2202,9.904287232706693,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,32,27,2202,10.165505603232393,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,32,27,2202,9.967213243416673,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,35,28,2202,10.114194083746655,1,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,34,25,2202,9.863498544319764,1,0,0,1,1,0,0,0,0,0,0,0
141.0,4.0,34,25,2202,9.964864832211031,1,0,0,1,1,0,0,0,0,0,0,0
141.0,4.0,34,28,2202,10.008568028986636,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,31,27,2202,10.065436319522146,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,34,28,2202,9.91175329695316,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,31,27,2202,10.171260241993542,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,34,28,2202,10.12025079288605,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,33,25,2202,9.871274230171476,0,0,0,1,1,0,0,0,0,0,0,0
141.0,4.0,31,27,2202,9.97422556704147,0,0,0,1,0,1,0,0,0,0,0,0
141.0,4.0,33,25,2202,9.971893585200188,0,0,0,1,1,0,0,0,0,0,0,0
187.0,4.0,34,35,454,10.453081864230466,7,0,0,1,0,1,0,0,0,0,0,0
187.0,4.0,34,35,454,10.529987323148188,7,0,0,1,0,1,0,0,0,0,0,0
187.0,4.0,34,35,454,10.573903321093981,6,0,0,1,0,1,0,0,0,0,0,0
187.0,4.0,34,35,454,10.50042665029748,6,0,0,1,0,1,0,0,0,0,0,0
187.0,4.0,34,35,454,10.591647316585027,5,0,0,1,0,1,0,0,0,0,0,0
187.0,4.0,34,35,454,10.519510678674001,5,0,0,1,0,1,0,0,0,0,0,0
610.0,10.0,20,14,1158,12.37687393142641,2,1,0,0,0,0,0,0,0,0,0,0
610.0,10.0,21,14,1158,12.38212878217386,1,1,0,0,0,0,0,0,0,0,0,0
610.0,10.0,20,14,1158,12.477438580809519,1,1,0,0,0,0,0,0,0,0,0,0
580.0,10.0,21,14,1158,12.20507715018907,1,1,0,0,0,0,0,0,0,0,0,0
249.38607007176023,5.628828677213059,99,126,436,10.043075566743182,3,0,0,1,0,0,0,0,0,0,0,0
66.0,5.628828677213059,99,126,436,10.043075566743182,1,0,0,1,0,0,0,0,0,0,0,0
66.0,5.628828677213059,102,121,436,10.043075566743182,0,0,0,1,0,0,0,0,0,0,0,0
190.0,6.0,25,18,190,7.735870319952567,18,0,0,1,0,1,0,0,0,0,0,0
190.0,6.0,24,19,190,7.797291273547472,18,0,0,1,1,0,0,0,0,0,0,0
227.0,6.0,25,17,190,7.88193748927207,17,0,0,1,0,1,0,0,0,0,0,0
227.0,6.0,25,17,190,7.845024417241484,17,0,0,1,0,1,0,0,0,0,0,0
227.0,6.0,24,17,190,10.366938509842946,16,0,0,1,0,1,0,0,0,0,0,0
227.0,6.0,24,17,190,10.299440900271696,16,0,0,1,0,1,0,0,0,0,0,0
255.0,6.0,24,17,190,10.266427828229292,15,0,0,1,0,1,0,0,0,0,0,0
255.0,6.0,24,17,190,10.278527816830314,14,0,0,1,0,1,0,0,0,0,0,0
255.0,6.0,24,17,190,10.328787967145063,13,0,0,1,0,1,0,0,0,0,0,0
170.0,0.0,111,137,3916,10.65492722584759,2,0,0,1,0,0,0,0,0,0,0,0
170.0,0.0,111,137,3916,10.65492722584759,1,0,0,1,0,0,0,0,0,0,0,0
170.0,0.0,111,137,3916,10.65492722584759,0,0,0,1,0,0,0,0,0,0,0,0
170.0,0.0,106,129,3916,10.682835364853922,0,0,0,1,0,0,0,0,0,0,0,0
106.0,4.0,42,33,105,9.729193687429403,1,0,0,1,0,1,0,0,0,0,0,0
106.0,4.0,41,31,105,9.661479683575521,1,0,0,1,1,0,0,0,0,0,0,0
111.0,4.0,38,39,204,10.27163147557801,3,0,0,1,0,1,0,0,0,0,0,0
111.0,4.0,38,39,204,10.451637862362272,3,0,0,1,0,1,0,0,0,0,0,0
201.0,4.0,31,22,204,10.287081896226075,2,0,0,1,1,0,0,0,0,0,0,0
150.0,4.0,35,24,204,10.36567949988784,2,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,35,24,204,10.287081896226075,2,0,0,1,0,1,0,0,0,0,0,0
150.0,4.0,35,24,204,10.205479252168017,2,0,0,1,0,1,0,0,0,0,0,0
201.0,4.0,36,25,204,10.459984195277682,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,36,25,204,10.305647203635566,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,36,25,204,10.281958234245314,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,36,25,204,10.37007911730487,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,36,25,204,10.401258331428318,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,36,25,204,10.236417809461043,1,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.403990075979044,0,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.285035580584145,0,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.372897255442528,0,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.462560335928407,0,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.239638308916676,0,0,0,1,0,0,0,0,0,0,0,0
201.0,4.0,35,25,204,10.30865261563529,0,0,0,1,0,0,0,0,0,0,0,0
300.0,6.0,30,18,1385,10.197685848215706,3,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.159330600013353,3,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.326661594425065,3,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.197685848215706,2,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.159330600013353,2,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.326661594425065,2,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.197685848215706,1,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.326661594425065,1,0,0,1,0,1,1,0,0,0,0,0
300.0,6.0,30,18,1385,10.159330600013353,1,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,21,1385,10.447728609841523,2,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,21,1385,10.205848855956967,2,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.613024681075675,2,0,0,1,0,1,1,0,0,0,0,0
305.0,6.0,29,19,1385,10.475624621025222,2,0,0,1,0,1,1,0,0,0,0,0
305.0,6.0,29,19,1385,10.3184408385166,2,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,21,1385,10.285718151171379,2,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,21,1385,10.205848855956967,2,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.533055751453203,2,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.616706931897728,1,0,0,1,0,1,1,0,0,0,0,0
305.0,6.0,29,19,1385,10.478442238622868,1,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.533987755195422,1,0,0,1,0,1,1,0,0,0,0,0
305.0,6.0,29,19,1385,10.323381397296414,1,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,22,1385,10.207141394497608,1,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,22,1385,10.290822633771823,1,0,0,1,0,1,1,0,0,0,0,0
195.0,4.0,31,22,1385,10.207141394497608,1,0,0,1,0,1,1,0,0,0,0,0
305.0,6.0,28,19,1385,10.481392217583796,0,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.536778565942708,0,0,0,1,0,1,1,0,0,0,0,0
249.38607007176023,6.0,25,17,1385,10.619276463576899,0,0,0,1,0,1,1,0,0,0,0,0
150.0,6.0,23,15,1013,7.601402334583733,26,0,0,1,0,1,0,0,0,0,0,0
150.0,6.0,23,16,1013,7.601402334583733,25,0,0,1,0,1,0,0,0,0,0,0
150.0,6.0,24,17,1013,7.601402334583733,24,0,0,1,0,1,0,0,0,0,0,0
265.0,4.0,25,19,640,10.250475730885316,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.285206266914292,4,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.4994628213438,4,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.535981985884124,4,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.442784008277814,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.157974720130268,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.285206266914292,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.250475730885316,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.157974720130268,4,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.257519005529442,3,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.29200993991398,3,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.448598654268668,3,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.16569795901424,3,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.50495794452417,3,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.16569795901424,3,0,0,1,1,0,0,0,0,0,0,0
305.0,4.0,23,17,640,10.541280572963995,3,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.257519005529442,3,0,0,1,1,0,0,0,0,0,0,0
265.0,4.0,25,19,640,10.29200993991398,3,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,37,28,640,9.975622150295328,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,36,27,640,10.056036950996413,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,33,24,640,9.95208722237219,2,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,37,28,640,9.95208722237219,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,10.03434036095489,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.888170848424235,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,34,25,640,9.836064876218694,2,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,34,25,640,9.808957068689894,2,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,37,28,640,10.012162569161784,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,36,27,640,9.998615897627705,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.862457202978137,2,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,34,25,640,9.814437735702617,1,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,33,24,640,9.956838728033123,1,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,37,28,640,10.003151875649074,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.956838728033123,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.980263391338177,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.893235176071776,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,10.068832485122966,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,9.867653099526912,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,34,25,640,9.841399360222706,1,0,0,1,1,0,0,0,0,0,0,0
148.0,4.0,37,28,640,10.025528178445153,1,0,0,1,0,1,0,0,0,0,0,0
148.0,4.0,37,28,640,10.04741472134277,1,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,38,28,640,9.819888528659815,0,0,0,1,1,0,0,0,0,0,0,0
152.0,4.0,37,28,640,9.846705538437144,0,0,0,1,1,0,0,0,0,0,0,0
152.0,4.0,37,28,640,9.984883190740122,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,38,28,640,9.961567763612653,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,37,28,640,10.11033910707336,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,38,28,640,10.08980113059962,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,36,27,640,10.03434036095489,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,36,27,640,9.998615897627705,0,0,0,1,1,0,0,0,0,0,0,0
152.0,4.0,37,28,640,9.898273985483241,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,35,27,640,10.056036950996413,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,38,28,640,9.872822138225242,0,0,0,1,0,1,0,0,0,0,0,0
152.0,4.0,35,27,640,10.021092794610391,0,0,0,1,1,0,0,0,0,0,0,0
137.0,4.0,36,27,105,9.82341567777057,1,0,0,1,1,0,0,0,0,0,0,0
137.0,4.0,37,28,105,9.862717639992917,1,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.07285050816569,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.825580063659602,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.91719319959224,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.825580063659602,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.997251082348292,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.91719319959224,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.997251082348292,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.07285050816569,5,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.001793241320252,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.922113016659292,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.077062636881843,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.922113016659292,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.83097062169695,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.077062636881843,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.83097062169695,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.001793241320252,4,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.007442080255977,3,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,10.082302970000795,3,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.837668211498835,3,0,0,1,0,1,0,0,0,0,0,0
98.0,4.0,44,41,2202,9.928228944424575,3,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,29,22,204,7.947325027016463,18,0,0,1,1,0,0,0,0,0,0,0
140.0,4.0,29,22,204,8.006700845440367,18,0,0,1,1,0,0,0,0,0,0,0
140.0,4.0,29,22,204,7.976938756959434,18,1,0,0,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,8.126222529458525,18,0,0,1,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,8.118505067587098,18,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,29,22,204,7.937374696163295,18,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,8.049107721326406,17,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,8.0106915391303,17,0,0,1,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,8.195057690895077,17,0,0,1,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,8.203304026795282,17,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,8.078067881815437,17,0,0,1,1,0,0,0,0,0,0,0
195.0,4.0,28,22,204,8.90910013492555,17,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,8.034955024502159,17,1,0,0,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,10.025749432069084,16,0,0,1,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,9.954703343920398,16,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,9.873079890114703,16,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,21,204,9.913487387114461,16,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,28,22,204,9.980494888896912,16,0,0,1,1,0,0,0,0,0,0,0
140.0,4.0,28,21,204,9.992001966066868,16,1,0,0,0,1,0,0,0,0,0,0
140.0,4.0,28,21,204,9.952325334619427,16,0,0,1,0,1,0,0,0,0,0,0
140.0,4.0,28,21,204,10.016860879703811,16,0,0,1,0,1,0,0,0,0,0,0
195.0,4.0,28,22,204,10.104426393862145,16,1,0,0,1,0,0,0,0,0,0,0
140.0,4.0,28,22,204,9.913487387114461,16,0,0,1,1,0,0,0,0,0,0,0
170.0,4.0,28,22,204,10.012386799492118,16,1,0,0,1,0,0,0,0,0,0,0
244.0,6.0,24,16,1851,10.205664071138361,15,0,0,1,0,1,0,0,0,0,1,0
200.0,6.0,26,18,1851,9.94323697205341,15,0,0,1,0,1,0,0,0,0,1,0
234.0,6.0,24,16,1851,10.041987829781233,15,0,0,1,0,1,0,0,0,0,1,0
244.0,6.0,25,17,1851,10.12165876222378,14,0,0,1,0,1,0,0,0,0,1,0
200.0,6.0,27,19,1851,9.95967883218587,14,0,0,1,0,1,0,0,0,0,1,0
234.0,6.0,25,17,1851,10.143134175949353,13,0,0,1,0,1,0,0,0,0,1,0
244.0,6.0,25,16,1851,10.130862140378154,13,0,0,1,0,1,0,0,0,0,1,0
200.0,6.0,27,19,1851,9.970491781316602,13,0,0,1,0,1,0,0,0,0,1,0
215.0,6.0,26,17,26,7.711548979629146,17,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,26,17,26,7.818027938530729,17,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,26,17,26,7.736743682453495,17,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,26,17,26,10.021981446583917,16,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,26,17,26,10.190018963230512,16,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,26,17,26,10.097037501003259,16,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,27,18,26,10.242492293944023,15,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,27,18,26,10.109729065774982,15,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,27,18,26,10.050225108647712,15,0,0,1,0,1,0,0,0,0,0,0
94.0,4.0,37,36,105,9.648337205086833,4,1,0,0,0,1,0,0,0,0,0,0
94.0,4.0,37,36,105,9.789814808047552,3,1,0,0,0,1,0,0,0,0,0,0
94.0,4.0,37,36,105,9.659248037927183,3,1,0,0,0,1,0,0,0,0,0,0
94.0,4.0,37,36,105,9.659248037927183,2,1,0,0,0,1,0,0,0,0,0,0
241.0,4.0,33,22,454,10.527445413743076,1,0,0,1,0,1,0,0,0,0,0,0
241.0,4.0,32,22,454,10.5407519758484,0,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.659867714887898,4,1,0,0,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.665717600533268,3,1,0,0,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.677315698578214,2,1,0,0,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.464987279030074,4,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,27,21,454,10.53278930504732,4,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.494075844768336,3,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,27,20,454,10.561939763299186,3,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.506463824584774,2,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,30,21,454,10.632026007916341,2,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,27,20,454,10.573519625590022,2,0,0,1,0,1,0,0,0,0,0,0
204.0,6.0,27,20,454,10.684897410216388,2,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,23,16,454,10.345156005604505,12,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,23,16,454,10.345156005604505,12,0,0,1,0,1,0,0,0,0,0,0
215.0,6.0,23,16,454,10.300113711977088,12,0,0,1,1,0,0,0,0,0,0,0
255.0,6.0,26,19,454,10.589131655274922,1,0,0,1,0,1,0,0,0,0,0,0
255.0,6.0,26,19,454,10.601647149919609,0,0,0,1,0,1,0,0,0,0,0,0
306.0,6.0,27,19,454,10.755581038365076,4,1,0,0,0,1,0,0,0,0,0,0
306.0,6.0,27,19,454,10.760898389671993,3,1,0,0,0,1,0,0,0,0,0,0
306.0,6.0,27,19,454,10.771449014012997,2,1,0,0,0,1,0,0,0,0,0,0
306.0,6.0,28,19,454,10.586988356044268,3,0,0,1,0,1,0,0,0,0,0,0
